  6322137515637N  2373141112222123114 131 66214001 01722000017222 1204311242402 0 00001 32698 012598 0 02421 931171121221112 11 0 00001000TX01 00 24161321113212
  6332137896737H1287010111222227332 0 013 03412001 0500300005003119104312 00002 0 00003 0 0 0 03 0 0 0 00 00 001212221112122 1213130001000ME01 00  4112321212212
  6342136386837N5401020422022221332 0 031 62415001 0600300006003115104361988002 0 0000198 0 0 013998 0 00 00 002111101121112 11 0 00001000NC02 00 20210321313212
  6352136316837N5401020411222227332 0 032 21211002 4000050035003131104 10 00002 0 00000 0 0 0 00 0 0 0 00 00 007772771727221 11 0 00001000MN01 00  9222123423212
  6362135796637H  43340122022220332 0 013 01111002 30000198819006 3301312 00002 0 00003 0 0 0 00 0 0 0 02982 087771177777171 20 0 0228 752ZZ08 10 65210323521121
  6376197488073H 170110111222226331181013 04214312 4000011231123115104362 0000126202401 998 0 03 0 0 0 00 00 007111212117211 11 0 00001000CA20 00 48142321113212
  6384158542181H  61290122012220312 0 013 03120901 02003000020032 1204 02 00002 0 00003 0 0 0 014798 0 03 02 037777777121112170 0 0128 712ZZ08 10 47220321511111
  6392134326837N  57291411122221132 0 032 53420901 03003000030032 120431131240198 92401 32698 012598 0 01 011082111120101123 1214 10001000LA01 00 26111321112212
  6402094668677H     81122022210321 91013 03120902120000500150016 3301 11231022 0 00003 0 0 0 03 0 0 0 02491 432122122221123 12 1 20001000CA20 00 64150212322212
  6416192648073N  31031411121221132 0 013 04211001 0500300005003115104272 0000113222303 0 0 0 03 0 0 0 00 00 002127712112123 11 0 00001000MO02 00 17121311123212
  6426197278073H 20005011111222123112 132 53213002 4000050035003114104352 00002 0 00003 0 0 0 0126 398 00 00 001721117171223 11 0 00001000NE01 00 27152321213212
  6432139826737H  12230121822220332 0 073 02120902 20000500350036 3301142 00002 0 0000198 0 0 0198 0 0 02422 027111117272113 20 0 0228 772ZZ08 10 66200221411111
  6446192648073N  31021411812223232 0 031 67213112 50000162116212 1204362 00002 0 000014598 0 012598 0 03 01 421121122112273 11 0 00001000CA10 00 47171312213212
  6457075525895N251701141112221123149 131 64312211 01721000017212 1204351272401 398800198 0 0 0198 0 0 02421 132121112172222 11 0 00001000MS01 00 42001311223212
  6462137555637N  24061411222222132 0 013 03120901 05003000050032 1204141312402 0 00001 32698 012598 0 02 41 122721221222113 11 0 00001000SD01 00 98181321313212
  6477148241171H    660111222227332 0 043 03214001 01423000014231141043719880019798240198 0 0 013998 0 00 00 002201117111222 11 0 00001000ID01 00 26142322313212
  6482133796837H6210020122022223332 0 013 04120901 0112300001123126104 12 00002 0 000014598 0 03 0 0 0 00 00 002721121112123 1213130001000CA10 00 56220312322212
  64941563249 1H  43240111221226232 0 032 16212111 01123000011236 3301361202401262024012698 0 01 398 0 01 01 432121121271123 12 2 10001000CA20 00 47162311112212
  6502133236837H  60310122022220332 0 031156212211 01423000014236 3301461232402 0 00001 32698 03 0 0 0 08 02 027112721717113 12 2 20001000CA20 00 41170012312212
  65141563665 1N  40961422022221331861113 03120902 20000182118216 3301431272202 0 000012698 0 01 398 0 02 42 021117172712112 12 2 20001000CA10 10 66120222312111
  6522136816637N  46041411122211212 0 031124420901 05002000050022 1204231232402 0 00001 32698 01 498 0 01 02 022127112212223 11 0 00001000TX01 00 15111311113212
  6536194608073H  3107111122222633114 113 03111001 03003000030036 3301312 00002 0 000019826 39812598 0 01 01 432112121122112 11 0 00001000CA30 00 63221322223212
  65441563565 1N  40941411122222232 0 031 64120901 05003000050035 2504 02 00002 0 00000 0 0 0 03 0 0 0 01 02 022121171771773 11 0 00001000ID02 00 22201312223212
  6552137266637H530002011112222233137 813 03212211 01223000012233 441431123103131431021452526981472998 02422 021127777127123 12 3 30001000CA10 00 54172321312212
  6564158788581K6016020211122221332 0 032 26211001 0132100001321123104312 00002 0 0000198 0 0 03 0 0 0 00 00 002122121121223 11 0 00001000CA10 00 56101312223212
  6572099488677N     81421122222332 0 031 61420901 05003000050032 1204 02 00002 0 00001 398 0 03 0 0 0 01 019820171100000000 11 0 00001000AR01 00  4100021413212
  6582135675637N  24281411122222332 0 031 92211001 03003000030032 1204 00 00002 0 0000198 0 0 00 0 0 0 08 08 080001111200101 11 0 00001000LA01 00 10218322513212
  65941548949 1N440305041121222522120 332174213802 4000011211121198604272 000019898800298 0 0 03 0 0 0 08 08 087777777777770 00 0 08881008ZZ08 00100008023330010
  6602135645637H  24281122022224332 0 013 01216001 01523000015236 3301 02 00002 0 00003 0 0 0 03 0 0 0 03 02 082111172712112 20 0 0128 492ZZ08 10 23120311311111
  6612135695637H  53550122022222332 0 013 03120901 01723000017236 3301311312402 0 00000 0 0 0 00 0 0 0 02421 422121222211223 20 0 0112 712ZZ08 10 65200311211111
  6622136726837H  60160122022220332 0 013 04120902 70000142314236 3301 02 00002 0 0000198 0 0 0198 0 0 03 02 027777727772222 20 0 0121 762ZZ08 10 63140221411111
  6634084498153H     20122022222232 0 013 03120901 0162300001623126104462 00002 0 00001 298 0 03 0 0 0 00 00 001111112121122 11 0 00001000CA30 00 63150311313212
  6642139335637N  21671422022227332 0 032172420901 0500300005003118104142 00002 0 00003 0 0 0 01981614980 00 001727217122223 11 0 00001000MI01 00  9100321213212
  6652098965219A    730222022220232 0 063 02220901 01823000018236 9464312 00002 0 00000 0 0 0 00 0 0 0 03 02 080111111010112150 0 0118 822ZZ08970 51220312311111
  6664152346513N  3710041121221523149 131 96220902 5000014231423114104312 0000197312401 398 0 03 0 0 0 00 00 001122122121223 11 0 00001000TN02 00 59252311113212
  6677077955897J1512020221222225321881153 04120902 20000182318233 6434 11522102 0 000014598 0 01 498 0 03 02 022120122112123 11 0 00001000CA20 00 65120311213212
  66841563565 1H  40941122022225132 0 013 02214221 02003000020036 33013112324012623240198 0 0 01 498 0 02 31 327777772211113 20 0 0118 712ZZ08 10 57220322521111
  6692132486737H  30030111122224332 0 013 03211001 0112300001123125104142 00002 0 00003 0 0 0 03 0 0 0 00 00 002111117112223 1213130001000NY02 00 25172311112212
  6702133926937K  27350222022227332 0 031 64311001 01613000016131 2504142 00002 0 0000198 0 0 00 0 0 0 03 02 027111712171213 11 0 00001000CA20 00 61100211113212
  6716196978073N  3107141121222723155 443 03212212 4000017231723114104161232402 0 000014498 0 01 41498 00 00 001211111111222 11 0 00001000VA01 00 51152321113212
  6722098238677H  51090122022220332 0 032173211112 4000015211521198604312 00002 0 00001 398 0 0198 0 0 08 08 082122122722103 11 0 00001000CA30 00 56200022323212
  6737148881171H    50011112222333120 332164212212 4000017231723115104362 00002 0 00002 398 0 012198 0 00 00 007171177117122 11 0 00001000KS01 00 41131321213212
  6746194698073N  31071411212226331861132 24411001 0172300001723198604311512402 0 00001 32698 03 0 0 0 08 08 081271117122113 11 0 00001000AZ01 00 12152321213212
  6752094395219H  44020122022220332 0 013 01216112 40000500350036 3301 00 00002 0 0000198 0 0 012598 0 02472 037777721112172 12 1 20001000AZ01 10 17110323422111
  6766194658073N  31071411212227232 0 032171213001 0152300001523114104312 00002 0 00003 0 0 0 03 0 0 0 00 00 001711222111122 11 0 00001000VT01 00 40132311313212
  6777148977059H 999040111221227332 0 031 63220901 0152300001523651302 02 00002 0 00003 0 0 0 03 0 0 0 00 00 001711121172112140 0 0128 671ZZ08 11 34222322411111
  6782139355637N  22011411112221232 0 013 07320901 06003000060032 120429131240124271023 0 0 0 03 0 0 0 02421 522122122111223 11 0 00001000CA10 00 43131321113212
  6792138996737H104102112201221432120 313 04212212 4000019281920099604 01988002 0 0000198 0 0 0198 0 0 08 08 080000000000000 00 0 08881008ZZ08 00100000024530010
  6804157552181N  60050411122221332 0 031 64311111 01123000011232 1204311312402 0 00003 0 0 0 03 0 0 0 02982 022171111121113 11 0 00001000TX01 00 51231321313212
  6812137216637H5300020111112214032 0 013 04212001 01123000011236 3301 02 00002 0 00003 0 0 0 012998 0 03 02 022721277112122 12 2 20001000AZ02 00 29182312212212
  68241552565 1N  42060411121221132 0 032 54213002 4000050015001198604312 00002 0 00001 3 298 03 0 0 0 08 08 082122022211112 11 0 00001000CA30 00 28131322213212
  6832137976637N  46041411122222220 0 023 07212001 0112300001123132104 52 00002 0 00003 0 0 0 03 0 0 0 00 00 002122121772223 1213130001000CA10 00 22181311112212
  6842135675637H  53550122022220332 0 043 03120902 20000182318236 3301312 00002 0 0000198 0 0 03 0 0 0 02422 022121117112111 11 0 00001000CA20 00 34210213323212
  6856194608073N  31071422022222332 0 063 04213111 02003000020036 3301122 0000131988001 32625982 498 0 02422 021121122721112 11 0 00001000AZ01 00 58230311113212
  6862094748677N  33040411212227332 0 032172213111 0161100001611670464142 00002 0 00003 0 0 0 03 0 0 0 00 00 001111121112113150 0 0118 671ZZ08982 44122311411111
  6872139196637H  40650111322224332 0 013 03212112 4000011231123663302312 00002 0 0000198 0 0 03 0 0 0 00 00 007721122217222170 0 0128 801ZZ08 12 57228321311111
  6882094778677H  33040111222227332 0 013 04120902 20000112311234 4414 12 0000125231033 0 0 0 03 0 0 0 02 42 027717112171111 11 0 00001000CA20 00 64182211213212
  6892137515637N  23731422022220332 0 031 66120901 0112300001123653204311232402 0 00003 0 0 0 03 0 0 0 00 00 007111111111112140 0 0128 812ZZ08 00  8210321111212
  69041553265 1H  40640111122221332 0 013 01312211 0500300005003650302 02 00002 0 000012698 0 01 498 0 00 00 002111227111111140 0 0128 721ZZ08 00 50211312321212
  6912137395637A  21190211212217221291013 04312111 0122300001223198604 90 0000197 21023 0 0 0 03 0 0 0 08 08 082221212121222 11 0 00001000CA10 00 42242311113212
  6924082978285H  50100111221217332 0 013 03212001 01823000018236 3301972 00002 0 00003 0 0 0 01 498 0 01 01 112211200000000 00 0 08881008ZZ08 00100008015530010
  69341553265 1N  40780411222227332 0 032164214422 4000017231723198604271311012 0 00003 0 0 0 03 0 0 0 08 08 081722222111221 11 0 00001000CA30 00 33232321313212
  69441578549 1N  43750411311224332 0 003 03211110 0000000000000699604312 00002 0 000022798 0 03 0 0 0 08 08 087777777777773 00 0 08881008ZZ08 00100008014430010
  69541552665 1J  42060222022225332 0 053 05420901 05003000050033 6434 02 00002 0 00003 0 0 0 03 0 0 0 03 01 421177111171112 12 7 70001000CA10 00 15130212312212
  6962138966737N104102141112222223164 332 57213212 4000017231723115104272 0000198141011441998 014798 0 00 00 002271171712113 11 0 00001000TX01 00 39151321113212
  6972135695637H  24281111822224332 0 063 01320901 0600300006003099604120 00002 0 00003 0 0 0 03 0 0 0 08 08 081222222122223 11 0 00001000TX02 00 46238111113212
  6984156738575N   152141121222723150 932 16120901 0500300005003114104311242402 0 00003 0 0 0 014798 0 00 00 002222221121723 11 0 00001000WV01 00 22252311113212
  6992136746837H  60160122022220332 0 013 03120902 2000015231523663303271202402 0 00001262598 03 0 0 0 00 00 007127111712112 00 0 08881008ZZ08 00100000021310010
  7002139345637N  21710411122221221791123 06220901 0112100001121199604432 00002 0 00001 32698 03 0 0 0 00 00 002172111727723 11 0 00001000NY01 00 49181311113212
  7012135996637N4013020411122221332 0 003 06211802 4000011211121698604291988001262524012698 0 01 498 0 08 08 082122172222113 00 0 08881008ZZ08 00 60171321110212
  70241578249 1H  43740111122221232 0 013 02213002 40000182318231 3301 12 00002 0 00003 0 0 0 014398 0 03 02 027171122172222 11 0 00001000TX02 11 37142321113111
  70341563265 1N  40961411122221332 0 031 64313001 01121000011212 1204361238002 0 00002 398 0 01 498 0 02421 182121172177713 11 0 00001000VA01 00 45131311313212
  7042134366837A  57550211222225322 0 063 04120901 0142300001423398404321201012 0 00001142398 03 0 0 0 08 08 081121222121723 40 0 0222 771ZZ08 00 60142311111212
  7052134185637H  2406111112221133112 113 01316001 05003000050032 1204141142402 0 000014698 0 03 0 0 0 02422 037721111772722 11 0 00001000LA01 00 20208323523212
  7066192668073N  31031411222224322 0 032 23120901 0152300001523114104362 00002 0 00003 0 0 0 03 0 0 0 00 00 001177122121123 11 0 00001000NY01 00 56232311313212
  7072137946637N  46041411222226332 0 032 46320901 0112300001123114104322 0000126988001 32698 01 298 0 00 00 001111212112212 11 0 00001000WA01 00 46122311113212
  70841563565 1N  4090141112211123147 831 64320901 05003000050032 120435114210198272100 0 0 0 00 0 0 0 02422 080000000000000 00 0 08881008ZZ08 00  8008022320010
  7092133296837J  60310211222226232 0 013 06213311 01123000011233 6434122 00002 0 00003 0 0 0 014798 0 03 02 032111121711112 11 0 00001000HI01 00 45172221213212
  7102139335637N  2201141112222133115 132 44114001 06003000060032 1204281311082 0 0000198 0 0 01 498 0 01 01 122112172722222 11 0 00001000MN01 00 25151311113212
  7112138996737H104102112182222233114 113 02214212 40000162316236 3301122 00002 0 000012698 0 0198 0 0 02 41 127222122121122 12 2 10001000CA30 10 56210121112111
  7124157318575J   171021112221122166 623 07320901 0200300002003128104 12 00001 2542401 298 0 013998 0 00 00 002122122217113 11 0 00001000CT02 00 55251321213212
  7132137986637N  46151411222227332 0 031123120901 0112300001123198604220 00002 0 00001 398 0 03 0 0 0 08 08 081122222121223 11 0 00001000KS01 00 50162311213212
  7144159918581N  60050411122221321881113 03212002 40000112111216 3301972 00002 0 00001 398 0 03 0 0 0 02422 032121127271123 11 0 00001000CA10 00 35151321213212
  7152139345637N  2201141111222133167 331 64215002 40000112111212 1204311312402 0 00001 32644981 44798 02421 121111121217113 11 0 00001000AL01 00 28161321213212
  7162134486637H  43340122022221332 0 013 01213211 01623000016236 3301 01232402 0 000011498 0 012698 0 02981 132122121112112 20 0 0122 702ZZ08 00 43230311311212
  7172135986637J4024030222022220332 0 032173211112 5000012231223198604272 00002 0 00003 0 0 0 0198 0 0 08 08 082112122111123 11 0 00001000CA30 00 58140011113212
  7182136386837N5401020411222227231 09832 44420901 0200300002003114104352 00002 0 00000 0 0 0 01142298 00 00 001711121722122 11 0 00001000SC01 00 21212321113212
  7194158648575H   1801111122223211 21013 04520901 0142300001423115104 11112101 42724014598 0 0198 0 0 00 00 002122121222223 11 0 00001000NJ01 00 62211321113212
  7202137986637J  46041211122222332 0 032 16120902 20000182318233 6434322 00002 0 00003 0 0 0 03 0 0 0 02422 022171171777223 11 0 00001000CA20 00 55102321113212
  7214157558581N  6005041132122333158 732 12416131 0300300003003115104272 00001 3232401 398 0 03 0 0 0 00 00 001122121722223 11 0 00001000TX02 00 16121323313212
  7222095268699N    140411122222232 0 032176120901 0112300001123118104362 0000197232203 0 0 0 03 0 0 0 00 00 002721121217223 11 0 00001000CA20 00 45142311113212
  7232136316837N  5428141112222123137 831 66311181 01413000014132 1204422 0000131161033 0 0 0 03 0 0 0 02491 422111121111113 11 0 00001000CA10 00 50111321213212
  7247076435895N2507010411222227332 0 032 13212112 4000012231223113504362 00002 0 00003 0 0 0 011098 0 03 02 021127711112722 11 0 00001000CA10 00 22102321213212
  7252137325637N  2127042201221033112 173 04112211 01121000011212 1204311311022 0 00003 0 0 0 0198 0 0 02981 132122127221112 11 0 00001000CA20 00 50240021113212
  72641578349 1H  43730122022220322 0 013 06120901 01123000011234 44141519880019843210198 0 0 013998 0 03 02 037777777777773 30 0 0222 702ZZ08 00 55100222421212
  7272137976637J  46041211122226332 0 073 04213001 05003000050033 6434141142402 0 0000125 326453 0 0 0 02421 432121211171223 12 1 70001000CA20 00 19161311212212
  7282094648677N     81411122221332 0 031 63413001 06003000060032 1204 11312402 0 000014498 0 03 0 0 0 02421 537171117712222 18 0 00001000TX08 00100008023310010
  7294152336513N  37100411122221232 0 032 23120901 0142100001421198604412 00002 0 00001 598 0 03 0 0 0 08 08 082127722122220 00 0 08881008ZZ08 00  8008021110010
  7302134356837H  57291121822222121291032 47312211 0122200001222116104 91 92402 0 00001 298 0 03 0 0 0 00 00 001271211122722 11 0 00001000VA01 00 42180311213212
  7312132255637H  2017012112222233120 313 03220902 40000112111216 3301361448001 331220122 398 03 0 0 0 02 41 127117172217113 11 0 00001000CA10 10 54150322313111
  7327075525895N  2516041112222532151 232164213002 400001823182311810436126103133411033 0 0 0 014498 0 00 00 001221222221213 11 0 00001000CA10 00 50172321113212
  73341556865 1N  40901411122221332 0 073 03614001 01323000013232 1204122 00002 0 00003 0 0 0 012598 0 02422 027111171122172 11 0 00001000TX02 00 37131321213212
  7342139826737H  12230122022220332 0 013 01214221 01523000015236 3301 00 00002 0 00003 0 0 0 03 0 0 0 03 02 031111111112113 20 0 0112 702ZZ08 10 48230011311121
  73541556249 1H  43230111122221232 0 031 63120901 01113000011136 3301 02 00002 0 00001 32698 01 198 0 02982 032111121112113 11 0 00001000CA20 00 59231321113212
